x,y,date_single
361220.4410576733,564139.9328499751,11/07/2014
354806.822571191,582864.9958773347,11/07/2014
356206.7561810846,590205.7963273382,11/07/2014
355397.4791964401,581080.6871238105,11/07/2014
357807.58445396327,555480.8488601021,11/07/2014
353651.6369149833,578094.6056504125,11/07/2014
360843.96723158594,569844.8745655353,11/07/2014
357159.5866145018,573534.4571409329,11/07/2014
352693.62917335983,569371.4735569572,11/07/2014
345450.96972212987,586214.8344469289,11/07/2014
358390.0742903283,562124.285831733,11/07/2014
352784.12692118157,564417.8458716312,11/07/2014
356398.8059639778,586559.8623106717,11/07/2014
357091.00152346544,573364.0740978342,11/07/2014
350270.74584403244,570623.3568249057,11/07/2014
350270.74584403244,570623.3568249057,11/07/2014
346497.6313814435,581429.9679455645,11/07/2014
355795.5773270586,589015.9092527175,11/07/2014
356884.9743337925,566140.0314608839,11/07/2014
360145.6546529388,572908.094858602,11/07/2014
360965.2943630265,564689.1299217462,11/07/2014
361996.1593479482,565778.8592793122,11/07/2014
352887.76454028266,568106.8949208332,11/07/2014
358533.0287075665,568964.6258867455,11/07/2014
359650.4270298102,580457.3641749903,11/07/2014
362275.9627382896,566529.493799817,11/07/2014
364516.5321078048,561502.1840861007,11/07/2014
355819.95477295475,568184.283598206,11/07/2014
359167.8901679623,576509.893276936,11/07/2014
348250.2300322175,589812.361648018,11/07/2014
350652.6515335304,575312.6874577292,11/07/2014
356301.82066777203,569006.0127424978,11/07/2014
356868.82341555523,585428.0639318965,11/07/2014
355400.5217437032,586324.5242540976,11/07/2014
366213.0252670658,560542.9749779862,11/07/2014
364066.6577011611,560916.8903076256,12/07/2014
347571.7623020734,584536.82045701,12/07/2014
364753.9524085436,561115.0073141031,12/07/2014
355741.94069131796,585052.9183729269,12/07/2014
354879.3502488808,580301.3643804062,12/07/2014
359878.6931267181,560157.6859378258,12/07/2014
355680.05519876664,585329.9035712095,12/07/2014
360833.9020805828,570236.2195823247,12/07/2014
353602.5787500305,572635.0304944143,12/07/2014
347648.5700532944,589408.2035361787,12/07/2014
355842.52868550085,562168.5020484608,12/07/2014
357619.2240699325,565186.2293929869,12/07/2014
349652.3494415961,583877.9278179607,12/07/2014
355914.77312213107,568380.6259473357,12/07/2014
353697.29976638843,583881.5454975538,12/07/2014
355052.1390224023,566723.3758445793,12/07/2014
359496.75726333953,559314.5671840992,12/07/2014
354254.22685572604,564253.5669106935,12/07/2014
359695.5314798377,566818.4990374496,12/07/2014
353130.7153594134,562974.3586826236,12/07/2014
363395.4880319089,566822.4623278478,12/07/2014
346975.5705401616,583330.8089850752,12/07/2014
351220.1791442705,576717.8296154265,12/07/2014
362214.3471260568,567102.5515825126,12/07/2014
350904.4595798483,567398.1814225253,12/07/2014
356597.82304468646,583537.702866535,12/07/2014
349054.0382235277,580312.6118071795,12/07/2014
351991.37080277666,577019.2036178954,12/07/2014
356775.8434699778,570152.0526575702,12/07/2014
347464.8005027709,589694.991683446,12/07/2014
350721.5962359869,583772.730918355,12/07/2014
352399.8003037971,567397.876926122,12/07/2014
362535.3070704375,566522.5375247725,12/07/2014
356268.659215004,562884.1489661525,12/07/2014
362151.2803701788,570051.5106020907,13/07/2014
353530.03406678524,577760.2438236426,13/07/2014
358971.8851215372,556515.6332409176,13/07/2014
358711.93173677125,558669.0923243786,13/07/2014
355893.450274748,561859.339222711,13/07/2014
364027.0146613922,565422.7555887853,13/07/2014
359865.577424056,564224.6624393878,13/07/2014
353831.1771760521,571329.8532862475,13/07/2014
350849.5601849227,575488.2525603994,13/07/2014
346488.4619803854,579033.7145855689,13/07/2014
363853.9020652697,562489.3698421296,13/07/2014
357397.5737266812,573268.3427193539,13/07/2014
358537.27927994257,556975.9135276915,13/07/2014
350364.9781675879,574722.2926212228,13/07/2014
355883.9796469889,564394.0635304587,13/07/2014
363910.29278210335,564346.2769128905,13/07/2014
351422.0007738095,577056.7263352743,13/07/2014
360783.0075380938,564038.1256663282,13/07/2014
356368.917733736,576652.2716605796,13/07/2014
354794.57614845573,565078.4021774295,13/07/2014
351662.4465922005,567621.3207986973,13/07/2014
364322.6882564359,564932.1197633445,13/07/2014
358940.5331102733,569839.6920226099,13/07/2014
356126.5735519342,588774.1467779818,13/07/2014
352340.3816670511,567439.3161776504,13/07/2014
360477.92352013336,567702.4551537957,13/07/2014
353017.65971496305,567047.9978250057,13/07/2014
354947.9499063996,561880.4577130611,14/07/2014
355971.7448642217,565105.1746578761,14/07/2014
362476.17337352736,566295.0933796706,14/07/2014
354854.9655927099,593725.054200676,14/07/2014
359768.6822860281,565925.7360323344,14/07/2014
364562.2391806639,565125.3277971214,14/07/2014
353169.14730169665,590119.6357030408,14/07/2014
353276.1235512908,568704.9095581318,14/07/2014
361062.5202512925,569762.8770295529,14/07/2014
345084.54576053517,582235.2698819708,14/07/2014
360861.66078317846,571416.4146439178,14/07/2014
352946.61405040295,576577.2711318125,14/07/2014
358904.87983042095,576512.7137699117,14/07/2014
353310.54022770224,567467.3659374808,14/07/2014
357469.51752449776,578585.3407540543,14/07/2014
352150.19401791494,580491.5633986617,14/07/2014
357953.8369023505,558983.9249259501,14/07/2014
360030.7759627013,558385.8913119998,14/07/2014
353276.1235512908,568704.9095581318,14/07/2014
351210.1783645087,569834.5251069271,14/07/2014
354935.4182407633,570980.826042275,14/07/2014
352866.1187942669,568864.0318939353,14/07/2014
346816.1690501834,588989.6879797187,14/07/2014
358444.8680889273,558894.6099535634,14/07/2014
358204.7529455783,569638.8344188882,14/07/2014
355306.1046066041,574170.3053800707,14/07/2014
360604.9881311258,571531.305580756,14/07/2014
352991.13554043195,584960.2405290413,14/07/2014
353205.6532166569,582038.4347801479,14/07/2014
363575.61294707493,565754.4009156617,14/07/2014
359801.5801088443,566626.1149369847,14/07/2014
366127.06171645655,558926.9212160099,14/07/2014
360749.78394086956,570403.2280510676,14/07/2014
351545.4038470868,590481.4327690034,14/07/2014
356188.14874548867,565212.1684814543,15/07/2014
350892.8802774289,573897.7626422021,15/07/2014
344631.6196460397,583821.7698946233,15/07/2014
357408.24092932424,565971.1588473889,15/07/2014
350888.61822699517,578101.8841790804,15/07/2014
359057.2665559104,565628.2568014814,15/07/2014
364643.92982421466,560912.6342616688,15/07/2014
349638.31249023345,575663.7679808878,15/07/2014
359821.66309188853,570782.38194491,15/07/2014
359788.4325768529,570691.5771539243,15/07/2014
354478.2589858592,588516.9412805203,15/07/2014
342818.68949220143,592754.3309029803,15/07/2014
352844.7976982337,565854.6845476271,15/07/2014
352181.56712325773,579177.2202623889,15/07/2014
354074.37093698134,594367.8651046566,15/07/2014
361353.34626255906,570344.4069620675,15/07/2014
355294.15560844424,565265.5163610517,15/07/2014
356003.15355037805,591220.5505105159,15/07/2014
355724.8738785921,561655.4289355706,15/07/2014
350944.3398705942,577902.2373536861,15/07/2014
356337.52904403885,560770.6390643113,15/07/2014
360560.2169593831,571744.6357413615,15/07/2014
356933.99614640133,564358.1325868333,15/07/2014
353624.1482507682,593157.584217882,15/07/2014
347371.5398888346,581596.121268285,15/07/2014
359754.6194589156,561003.253999886,15/07/2014
351276.9313632485,574702.7985445764,15/07/2014
354968.3185360221,569750.7115218561,15/07/2014
352594.23101638193,583597.1689161698,15/07/2014
354860.42997979594,593725.4297111876,15/07/2014
362316.20440898853,563560.1364646188,15/07/2014
359087.1596169042,566509.7685213147,15/07/2014
353147.45301023294,581320.8958009107,15/07/2014
354735.21880166134,591691.1797066283,15/07/2014
352815.5558219708,591738.0560999811,15/07/2014
355319.8226633554,594726.5940603869,15/07/2014
359673.25873921404,567653.929249639,16/07/2014
346547.3098839823,587098.7549968967,16/07/2014
349965.6610892916,570611.9970302623,16/07/2014
360523.9817458201,567162.5754714439,16/07/2014
359049.3525897709,563875.9954891901,16/07/2014
355503.89118951565,561447.8954845603,16/07/2014
354784.87799865135,580455.5876653607,16/07/2014
360797.056942336,571137.5081120081,16/07/2014
359678.46995814185,567457.925533906,16/07/2014
352794.4908927039,578784.9765877653,16/07/2014
354897.0281142404,590568.87846945,16/07/2014
356930.9674336965,585611.2834791358,16/07/2014
351291.5373057422,588660.1602427792,16/07/2014
351041.3133569035,575883.824045179,16/07/2014
358903.3240313996,558941.7917243879,16/07/2014
356619.7524706097,564766.6115579761,16/07/2014
355428.9353613557,567545.121294415,16/07/2014
357391.4969834535,555866.3730319863,16/07/2014
348402.94959203195,589707.5459507133,16/07/2014
355152.77476153866,582052.7025273024,16/07/2014
364444.61300428695,564951.877574329,16/07/2014
359126.4586530546,574395.5483088857,16/07/2014
360541.94158830564,567162.6164390387,16/07/2014
364084.3135428196,560105.8675614367,16/07/2014
354548.2959548228,581664.7204031724,16/07/2014
355660.8682024004,564792.7438724831,16/07/2014
353012.17423010187,567260.7730324742,16/07/2014
355517.2863794979,564484.6220666013,16/07/2014
346369.60841728357,579031.8292001989,16/07/2014
365080.3801037399,564443.1275668857,16/07/2014
359477.60359643545,571580.3627604528,16/07/2014
359547.34943758533,571557.1738904587,16/07/2014
349649.5959845134,583369.1847866186,16/07/2014
351353.67946929537,580475.1109603123,16/07/2014
358320.86742789525,558102.4277504872,16/07/2014
355394.16474583,568974.0387811076,16/07/2014
362337.4771886022,566312.5438860821,16/07/2014
357781.3300490858,556269.3618280939,16/07/2014
365591.22457810375,553631.9543669346,16/07/2014
358956.3961206943,569267.00885802,16/07/2014
365126.1114214584,564170.9631021564,16/07/2014
359668.7071440364,567820.7258173404,16/07/2014
359228.23107516125,564184.37129978,16/07/2014
359882.6303631189,567264.6960631928,17/07/2014
355892.2058915669,586743.0251022746,17/07/2014
351656.40172813693,576185.2658676711,17/07/2014
354593.4359796332,580268.7318351938,17/07/2014
351417.0999661245,578046.6974088157,17/07/2014
355560.26383863593,584442.3512532818,17/07/2014
360978.72389883146,564245.3896677963,17/07/2014
355701.975798795,590000.4333735714,17/07/2014
351738.9597377873,583723.0766208312,17/07/2014
359103.00769943703,558913.7786474533,17/07/2014
351482.9403622572,589049.4241171959,17/07/2014
348170.71106492373,579876.5025235165,17/07/2014
351738.9597377873,583723.0766208312,17/07/2014
353976.8340760221,594188.952599135,17/07/2014
353649.7689498367,577791.3566264247,17/07/2014
349437.76614684827,577960.8252851608,17/07/2014
352668.036676697,569674.7372190788,17/07/2014
349581.58415551635,591469.7960046789,17/07/2014
349978.46179971646,566581.7099694449,17/07/2014
364635.98655514256,565036.3553158168,17/07/2014
357469.51752449776,578585.3407540543,17/07/2014
359774.41790365905,573992.2989479668,17/07/2014
350863.9063584865,581781.7241890128,17/07/2014
356884.0644223065,566170.7916854367,17/07/2014
354190.79989444633,586458.2642886612,17/07/2014
358209.58357900573,555451.553944297,17/07/2014
356482.2811867104,569795.509161226,17/07/2014
349030.2253993893,578527.1525649693,17/07/2014
353552.2686530493,582342.6053328677,17/07/2014
357840.18626538466,557325.1356657997,17/07/2014
357437.88672480406,554471.3456852686,17/07/2014
354013.707446162,582184.1441170217,17/07/2014
352657.9264341853,567752.6522381004,17/07/2014
355775.4642834172,579164.4668248824,17/07/2014
356172.3395248275,566367.4319891938,18/07/2014
350957.50009438995,577501.4641368893,18/07/2014
350580.09989581385,574253.5287705233,18/07/2014
361085.7044566281,572153.7623904054,18/07/2014
353450.1459080135,584350.3134035518,18/07/2014
354323.6600550908,585338.1818560435,18/07/2014
354290.79547209654,586481.1317404233,18/07/2014
352460.7493342837,572140.0440980667,18/07/2014
355649.5996268018,561854.7746641048,18/07/2014
351746.2871506565,572676.4246288075,18/07/2014
359486.0811645246,559688.24066019,18/07/2014
351894.71531470405,567934.3401414248,18/07/2014
356857.8470306992,586375.1327270401,18/07/2014
345456.4675331564,583421.5730938176,18/07/2014
353562.5787938973,569304.7370468968,18/07/2014
354091.7073289914,576390.1534722674,18/07/2014
342723.3077933274,593198.72276296,18/07/2014
363621.6728663785,566588.1014360869,18/07/2014
355976.01402597455,588682.0969851314,18/07/2014
357677.99083464406,578387.7545892558,18/07/2014
360865.95577170287,564643.0768739769,18/07/2014
360078.31712687475,567487.4879366994,18/07/2014
356368.87163256283,589474.6340540844,18/07/2014
360168.55395849724,571926.0435593218,18/07/2014
342744.018158393,592236.381777034,18/07/2014
358125.4995325899,565174.4408578589,18/07/2014
348602.8873775326,583751.3847491326,18/07/2014
359471.79472623416,557807.9845298062,18/07/2014
353922.90952366235,581826.2355602626,18/07/2014
360886.3859429469,569919.5455741236,18/07/2014
352118.4831252059,577156.7535616047,18/07/2014
356990.0704661383,573644.1765324897,18/07/2014
353379.71213782177,593758.0037225398,18/07/2014
353396.2289968055,578576.1970018089,18/07/2014
356244.5520175425,585042.5475991429,18/07/2014
350769.39796184393,574732.6014667052,18/07/2014
364129.7480073461,563517.8387570512,19/07/2014
356009.5361905038,585238.1872650217,19/07/2014
355425.23311831563,585931.0600384009,19/07/2014
366432.7979128364,558489.7781159031,19/07/2014
360624.1930849289,570737.2764894549,19/07/2014
364094.38489533326,565162.5527541422,19/07/2014
355862.2905155648,574183.9688491889,19/07/2014
351770.38914652803,581386.7230539047,19/07/2014
352432.4108325531,566045.8049104381,19/07/2014
357402.5104015786,566187.8182273562,19/07/2014
365111.5073383112,565099.4259649116,19/07/2014
353963.13937539235,565901.6871294943,19/07/2014
358449.8007528683,564378.2381464436,19/07/2014
360702.6025751293,563219.7127230584,19/07/2014
352744.225515242,565824.84123015,19/07/2014
353342.5117680501,569945.0957998807,19/07/2014
358420.2408533411,558995.1524567504,19/07/2014
348662.3657029876,581725.3450658773,19/07/2014
352775.28298558685,571954.4254557248,19/07/2014
357707.8791832036,555461.9416771183,19/07/2014
347864.6697076406,587585.4640815365,19/07/2014
356793.46862700843,583720.6508261213,19/07/2014
352689.9478382664,582982.961795387,19/07/2014
350930.65100476233,589578.8303118622,19/07/2014
359338.2714554109,557050.5823201264,19/07/2014
353236.15593426226,588068.546843059,19/07/2014
356701.44038516795,569169.6747673963,19/07/2014
351488.11580475,588850.0793875818,19/07/2014
357451.5214364322,582008.5741857802,19/07/2014
341041.7125763743,590021.1673436505,19/07/2014
357807.5624101169,562142.552472637,19/07/2014
359102.3649216189,568854.5713630242,19/07/2014
354483.4262346405,576398.3567283001,19/07/2014
359967.37662536185,567857.2138877122,19/07/2014
350209.46798150963,569196.5290947432,20/07/2014
355128.9999745084,567539.3589455528,20/07/2014
354665.0557781889,580690.9250019364,20/07/2014
350681.35563302354,577793.3975883885,20/07/2014
355064.08322258963,563766.2547002897,20/07/2014
354814.4637395229,592909.7609271931,20/07/2014
353720.76483228063,567290.9421649217,20/07/2014
355647.7704734736,592473.2701874609,20/07/2014
358972.80687491555,556484.5404481286,20/07/2014
351237.6196235606,585077.2357339343,20/07/2014
358795.44045933185,559712.975910515,20/07/2014
357734.07930678903,581729.0586914577,20/07/2014
364408.9700908656,558933.050138667,20/07/2014
355983.61842365353,558837.8692880609,20/07/2014
351603.3356443745,563262.6373013086,20/07/2014
359982.9655372192,565324.0610917399,20/07/2014
347294.105013428,578749.5598024203,20/07/2014
352336.7050508061,565839.7307306653,20/07/2014
359068.5133038672,575023.42522451,20/07/2014
355461.2424802118,585120.8127585207,20/07/2014
355029.90901417343,571185.374721678,20/07/2014
352394.28626057477,572093.682564684,21/07/2014
360387.410355839,560264.6979655615,21/07/2014
357590.8652514956,559112.1767945803,21/07/2014
352381.5466474893,575107.5815498033,21/07/2014
352590.31475233095,567879.5552906784,21/07/2014
353993.93736448156,556557.4141133676,21/07/2014
351926.71346537815,584184.853534638,21/07/2014
354396.2452079653,587221.2655837674,21/07/2014
355994.64275177865,586454.9196295278,21/07/2014
355037.822817352,585616.1460367782,21/07/2014
364222.98747260094,563909.4386039479,21/07/2014
353523.3278932305,567097.6381575218,21/07/2014
356845.3154099629,557069.1576108594,21/07/2014
353695.1989264173,571742.580011233,21/07/2014
352984.0849779905,582788.8752940085,21/07/2014
355710.2343716565,568533.8658798332,21/07/2014
356296.988014384,561905.1517352082,21/07/2014
351962.3838102851,579797.859666005,21/07/2014
353536.3843094121,591339.3587800637,21/07/2014
364730.19463940896,565563.5963219762,21/07/2014
365035.9435609009,564161.2571195749,21/07/2014
355285.316928714,594382.5370452686,21/07/2014
360340.1901541661,573168.6551535488,21/07/2014
352657.9264341853,567752.6522381004,21/07/2014
365512.63186163054,563157.478791188,21/07/2014
357311.6821478897,569031.923372805,21/07/2014
351326.2778328465,576536.097733939,21/07/2014
355460.0029642875,584918.1989847957,21/07/2014
359091.9769364141,569246.2469992682,21/07/2014
353933.2153637349,577834.5939412853,21/07/2014
349992.7890418109,569656.8499478179,21/07/2014
353936.5837077416,570510.589972575,21/07/2014
354344.3972147372,567121.4918985463,21/07/2014
352061.1653937292,564837.2906012392,21/07/2014
353190.7282177677,577380.4928901227,21/07/2014
360369.0990338429,554239.9286241526,21/07/2014
356573.3968440469,568659.1622320379,21/07/2014
359593.1302516272,565635.5885448324,21/07/2014
361805.36423491046,567089.1191392568,21/07/2014
346614.6867871323,577794.6267128815,21/07/2014
352646.092899307,590723.4396852396,21/07/2014
346567.09625565447,568720.135479213,22/07/2014
356947.38780695444,567554.6112824022,22/07/2014
360549.84551618993,558159.1118785599,22/07/2014
359768.99410964135,571733.0812808169,22/07/2014
359326.12579281203,572929.1159118577,22/07/2014
352699.1454054818,585626.193300694,22/07/2014
356212.2707176681,576330.6930004964,22/07/2014
350067.1948756752,570626.9253614045,22/07/2014
363274.1580054217,565714.1845893488,22/07/2014
343912.9039803689,582429.2087962473,22/07/2014
346647.6224247181,587125.8486907409,22/07/2014
351008.3743959932,584823.6678471783,22/07/2014
354242.33094640204,581286.7235816867,22/07/2014
353566.87024086923,567567.3594778745,22/07/2014
355285.6672858743,594380.0960522965,22/07/2014
353976.8676982686,594021.3361223125,22/07/2014
346518.0246233798,577633.1609618649,22/07/2014
360669.38113578025,564479.1275166736,22/07/2014
354644.0745334339,581413.3126073858,22/07/2014
350088.81142789696,575526.29865753,22/07/2014
351102.59703914623,570047.9035409418,22/07/2014
352350.4307974014,581047.5203740138,22/07/2014
350928.19899640576,583638.2508981294,22/07/2014
359766.20353636885,572056.5103692493,22/07/2014
351727.71572498744,587649.7517777242,22/07/2014
356862.3691710465,566964.4645788452,22/07/2014
359490.0771099734,559547.765913656,22/07/2014
357428.11471973156,582739.4933525372,22/07/2014
354353.57831987564,566734.0268820332,22/07/2014
357927.65748899337,564997.006245249,22/07/2014
356665.4905639305,578588.675267119,22/07/2014
362365.89698697935,565294.2302348509,22/07/2014
348250.54850070784,582423.9765934462,22/07/2014
353051.1888964487,582534.9007577504,22/07/2014
356017.17809890286,557610.7833381278,22/07/2014
356256.415937277,563309.3518604485,22/07/2014
355936.70043981343,574313.2878249104,22/07/2014
347134.7006503245,580458.9282434506,22/07/2014
351535.6766212325,579787.428174488,22/07/2014
365266.9827382226,563792.6997176739,22/07/2014
347325.45570679475,583821.1893911037,22/07/2014
347933.26819590264,578764.4946634782,22/07/2014
356302.74291343073,568962.8121423388,22/07/2014
352878.65102562343,594299.6408969024,22/07/2014
360290.7747707917,571110.3343232686,22/07/2014
349565.4454169847,579453.1052412733,22/07/2014
362454.89623850974,566598.4770048946,22/07/2014
356172.2877761367,566363.4329293014,23/07/2014
362653.3151479,564688.8260489852,23/07/2014
351973.3969051675,575167.5747543436,23/07/2014
346590.0052671243,580970.7259307563,23/07/2014
352365.9564152208,586635.0798031571,23/07/2014
355000.35571404634,580462.5804707425,23/07/2014
352925.2968492836,580999.0100733957,23/07/2014
352703.08687108214,567457.3086842839,23/07/2014
360430.39904049033,558956.500838668,23/07/2014
353607.75702323037,582234.9463382404,23/07/2014
351948.0543018718,572681.8888510935,23/07/2014
353310.2373043005,567485.690746713,23/07/2014
364195.60193308326,565144.5772868324,23/07/2014
348717.4710560887,578581.9880749836,23/07/2014
356812.0746204615,575048.7482636907,23/07/2014
360777.5252615248,564242.9007235435,23/07/2014
349747.70641814393,567598.521849499,23/07/2014
353566.87024086923,567567.3594778745,23/07/2014
345078.20212045364,582450.8239037633,23/07/2014
353118.1773874383,567071.5137830107,23/07/2014
352089.47489180573,585643.0264014539,23/07/2014
356805.99063506775,565331.3420608669,23/07/2014
357393.01034428057,585680.4233813413,23/07/2014
364581.7869898927,565235.6915773792,23/07/2014
349641.9396176539,580839.0696102731,23/07/2014
355499.8945897729,586373.840230588,23/07/2014
353566.5436096875,567777.3965283539,23/07/2014
352066.94738027017,586442.7203472154,23/07/2014
352390.0441530897,571278.926247583,23/07/2014
353101.74300327315,567705.7300171816,23/07/2014
347333.0876269997,583821.1291001575,23/07/2014
356318.29848316225,571080.5680355157,23/07/2014
352787.2088362383,568079.1608744789,23/07/2014
351674.6354650411,581797.3388033621,23/07/2014
353257.48776895454,565659.3691378371,23/07/2014
359667.4302818769,580280.3385426247,24/07/2014
349471.6019256905,584795.5930664466,24/07/2014
360706.1961306881,571092.0826752827,24/07/2014
354988.76394175185,586683.2152390515,24/07/2014
359786.3439503162,571089.9876009132,24/07/2014
353825.97790555697,594300.5498326777,24/07/2014
350072.00836030865,581129.5426660664,24/07/2014
355363.3797531337,562702.4853211627,24/07/2014
352861.90976337524,582125.622331441,24/07/2014
354692.8119911654,581874.0969655601,24/07/2014
356368.87163256283,589474.6340540844,24/07/2014
351301.6162799356,570238.0431723285,24/07/2014
359624.499949019,556293.994181924,24/07/2014
360471.5114138301,572308.8161106093,24/07/2014
350270.1504505849,576003.0817032891,24/07/2014
363893.48431780987,565120.1021653244,24/07/2014
353209.0435262761,581873.5127561253,24/07/2014
346778.69641418057,582084.1474399464,24/07/2014
357066.56273535505,584464.2761401178,24/07/2014
353284.60962267104,571968.4273670322,24/07/2014
354780.9186340803,580657.3820024567,24/07/2014
362274.1360300754,565306.4267617428,24/07/2014
360527.9223440991,572544.7753479988,24/07/2014
355285.92528975225,594378.8762017417,24/07/2014
347458.6697876624,580686.8936596495,24/07/2014
352128.17877347383,576818.7136416148,24/07/2014
351030.97025421634,570138.6935466643,24/07/2014
353647.6909626893,569925.2773430693,24/07/2014
352898.4150874147,592338.2690382443,24/07/2014
356589.61145684635,562308.0983705316,24/07/2014
359544.0512655804,571673.6646791047,24/07/2014
352702.1249390085,567486.2916415592,24/07/2014
358967.67874181323,568856.6799428372,24/07/2014
364308.36833636713,558937.5896667729,24/07/2014
357887.7000092505,581001.1980685531,24/07/2014
356445.69255806843,586670.2011486745,24/07/2014
356623.76437155827,586165.4381641736,24/07/2014
352961.5034871215,572613.3619005182,24/07/2014
352009.92745300004,591712.4441236376,24/07/2014
352009.92745300004,591712.4441236376,24/07/2014
350838.620382905,579198.276731957,24/07/2014
346318.4113329655,584906.310660466,24/07/2014
348402.3430389771,579048.0167860617,25/07/2014
350936.773475812,576079.5664836111,25/07/2014
364444.595998906,564953.7657113153,25/07/2014
351421.65826648485,576747.3818830797,25/07/2014
364942.961149534,562756.0816908032,25/07/2014
358803.0450809688,555657.6553210538,25/07/2014
355163.7156119172,569989.0274201549,25/07/2014
353307.48552447616,575656.4856319354,25/07/2014
357305.55945828045,570499.8364839171,25/07/2014
353752.2332238225,587695.5495785368,25/07/2014
360423.03272732405,564120.7161582196,25/07/2014
363386.6755692879,565142.3635884371,25/07/2014
352923.71473128913,591501.267702266,25/07/2014
355853.5081062789,566932.7436228711,25/07/2014
357827.95379543037,554906.3254414977,25/07/2014
357187.6079487878,566148.5537702821,25/07/2014
348015.8491996273,584043.967253037,25/07/2014
357467.10397930274,563176.4606054663,25/07/2014
352803.9901209346,572409.4850868139,25/07/2014
348539.8385016874,581149.2540073914,25/07/2014
357108.9724147297,584471.6144511341,25/07/2014
352126.09495258,567534.1618944287,25/07/2014
356433.86361433833,562992.9680015317,25/07/2014
356789.20754716685,565957.7758467661,25/07/2014
355619.7123141968,592934.469033598,25/07/2014
360758.67926351033,564885.1967510189,25/07/2014
351355.2185396388,590090.2861529164,25/07/2014
351355.2185396388,590090.2861529164,25/07/2014
358638.42060726654,569634.8273484163,25/07/2014
352989.2609000835,592732.3835083186,25/07/2014
347109.3326370606,579564.0606712066,25/07/2014
351167.7589593472,589444.4664570686,25/07/2014
352727.7420890863,558775.7526501347,25/07/2014
364177.0141858858,560517.0081143245,25/07/2014
359247.1522727818,568486.3348417517,25/07/2014
360878.4643191638,564228.6524613329,25/07/2014
355935.7644969457,557053.8991063463,25/07/2014
349013.1618642232,583150.6190734142,25/07/2014
359907.06372200046,559163.1480894686,25/07/2014
348498.07045173703,580397.9960713657,25/07/2014
354959.77633768064,561477.7993856439,25/07/2014
363502.73550472147,564491.9344841355,25/07/2014
361632.82408477843,563256.3176606746,25/07/2014
350906.61386137514,584405.516658902,25/07/2014
356196.73312295025,569156.0243299762,26/07/2014
354862.31462356483,569927.7261557478,26/07/2014
353544.30563628476,582342.3232603297,26/07/2014
357513.7125027054,569038.1005598204,26/07/2014
349748.0461240417,582256.6794457888,26/07/2014
351817.9477412209,571079.040646471,26/07/2014
352657.9264341853,567752.6522381004,26/07/2014
352498.88726106216,587991.4152174073,26/07/2014
351786.8217163368,578156.1174921396,26/07/2014
360797.0700679732,571145.7278383791,26/07/2014
358021.820623905,561710.9876405676,26/07/2014
356373.8062502576,568047.1217864859,26/07/2014
353455.3475398572,565858.110308933,26/07/2014
352331.8567923781,567036.3925675835,26/07/2014
359760.4441199803,553988.477691742,26/07/2014
354277.3287070705,576190.1853111978,26/07/2014
352105.6528677049,569152.0130130514,26/07/2014
354237.41345682024,583575.5186917325,26/07/2014
351047.069938933,586607.3782977238,26/07/2014
352078.87474905234,590356.3666753819,26/07/2014
354219.15854400396,588935.1633710361,26/07/2014
356909.3524406257,584861.450050464,26/07/2014
353601.92439661815,582447.5015641855,26/07/2014
353033.47379660123,570115.5143097421,26/07/2014
360575.4570205672,571113.7430675937,26/07/2014
358028.52276955795,565020.4826367996,26/07/2014
355945.5832242297,570974.7835521152,26/07/2014
345262.9317670912,583082.6741275578,26/07/2014
352496.10484488384,571139.6413526301,26/07/2014
350270.46927209076,581334.3193058878,26/07/2014
365091.0462807232,561530.8185120125,26/07/2014
356897.14403548616,586831.9756938042,26/07/2014
354939.98119989573,567132.7076487839,26/07/2014
353417.53471334296,586791.1936277258,26/07/2014
352761.2809762295,592640.6001688053,26/07/2014
363871.61760053533,561902.3842073624,27/07/2014
362831.92372414813,566901.683909217,27/07/2014
344850.49597325857,568460.4679313229,27/07/2014
352680.5297637186,568261.755571209,27/07/2014
345821.570944397,584667.9470358822,27/07/2014
364706.75327196525,562967.6526914143,27/07/2014
357076.36739875603,585670.9871723485,27/07/2014
348402.6026146752,579046.4635143569,27/07/2014
351785.6378297825,563868.074587789,27/07/2014
360978.11307501775,564268.265853162,27/07/2014
354511.18013453507,582274.5766124314,27/07/2014
350814.21526114416,576741.9153457929,27/07/2014
357174.5366111585,562943.8630330618,27/07/2014
363553.3899699784,567029.1322601177,27/07/2014
358232.802084256,568654.9404721921,27/07/2014
350276.2711814681,581135.5363901721,27/07/2014
355914.75661368977,568382.7362240632,27/07/2014
356321.3503666349,566125.3523978774,27/07/2014
363101.3494583905,564298.1119193337,27/07/2014
359180.4254601535,572374.971660416,27/07/2014
356210.7369196207,563998.757867109,27/07/2014
364933.19580093597,563731.7935172303,27/07/2014
356807.82966795046,568961.8110261174,27/07/2014
354530.6654935594,567293.6298291081,27/07/2014
358189.2102874803,573055.0462575746,27/07/2014
352842.6858587821,569683.3576547371,27/07/2014
355490.7687398001,569133.1797792614,27/07/2014
358417.1758315561,559197.6136472923,27/07/2014
354510.5786190437,576094.4409140225,27/07/2014
364090.7226179082,565320.6919315271,27/07/2014
352622.60470021225,558991.2362725517,27/07/2014
355182.6353321928,569336.5025893357,27/07/2014
360652.90178428893,563312.0386427634,27/07/2014
363787.7725530121,565334.4237244021,27/07/2014
342690.0840306219,589673.6728338139,27/07/2014
